N1	T1	N2	T2	N3	T3	N4	T4	N5	T5	N6	T6	N7	T7	N8	T8	N9	T9	N10	T10	N11	T11	N12	T12	N13	T13
chr5:87661489	0.9375	0.285714285714286	0	0	0	0	0.75	0.3	0.785714285714286	0	0.684210526315789	0.1875	0	0	0.625	0	1	0	0.75	0.25	0.705882352941177	0.384615384615385	0.571428571428571	0.133333333333333	0.857142857142857	0
chr5:87661490	0.846153846153846	0.444444444444444	0.666666666666667	0.272727272727273	0	0.454545454545455	0.705882352941177	0.3125	0.473684210526316	0	0.777777777777778	0.0833333333333333	0.875	0	0.583333333333333	0.366666666666667	0.761904761904762	0.666666666666667	0.545454545454545	0.25	0.777777777777778	0.5625	0.681818181818182	0.181818181818182	0.769230769230769	0.416666666666667
chr5:87661568	0.928571428571429	0.842105263157895	0.818181818181818	0	0.916666666666667	0	0.875	0.875	0.9375	0	0.8	0.428571428571429	0	0.857142857142857	0.8125	0.692307692307692	0.933333333333333	0.4375	0.833333333333333	0.454545454545455	0.75	0.625	0.8125	0.529411764705882	0.785714285714286	0
chr5:87661569	0.769230769230769	0.588235294117647	0.928571428571429	0.333333333333333	0.909090909090909	0.526315789473684	0.928571428571429	0.833333333333333	0.894736842105263	0.166666666666667	0.9	0	0.916666666666667	0	0.739130434782609	0.703703703703704	0.869565217391304	0.5	0.681818181818182	0.481481481481481	0.807692307692308	0.769230769230769	0.80952380952381	0.347826086956522	0.875	0.384615384615385
chr5:87661606	0.875	0.933333333333333	1	0	1	0	1	0.933333333333333	0.933333333333333	0	0.947368421052632	0.636363636363636	0	1	0.85	0.538461538461538	1	0.555555555555556	1	0.636363636363636	0.875	0.833333333333333	0.888888888888889	0.625	0.941176470588235	0.583333333333333
chr5:87661607	0.933333333333333	1	0.933333333333333	0.4	0	0.7	0.833333333333333	0	0.952380952380952	0.846153846153846	1	0.692307692307692	0.9	0	0.884615384615385	0.633333333333333	0.964285714285714	0.7	0.888888888888889	0.642857142857143	0.888888888888889	0.764705882352941	0.869565217391304	0.4	0.944444444444444	0.611111111111111
chr5:87661762	1	0.882352941176471	0.789473684210526	0.363636363636364	0	0.4	0.866666666666667	0.75	0.8125	0	0.863636363636364	0.636363636363636	1	0.6	0.944444444444444	0.708333333333333	1	0.666666666666667	0.904761904761905	0.473684210526316	0.782608695652174	0.444444444444444	0.807692307692308	0.555555555555556	0.947368421052632	0.6875
chr5:87661763	0	0.857142857142857	0.882352941176471	0.333333333333333	0.944444444444444	0.4375	0.789473684210526	0.6875	0.833333333333333	0.411764705882353	0.857142857142857	0.5	1	0.789473684210526	0.892857142857143	0.619047619047619	0.925925925925926	0.529411764705882	0.916666666666667	0.607142857142857	0.793103448275862	0.714285714285714	0.8	0.380952380952381	0.84	0.789473684210526
chr5:87661948	0	0.538461538461538	0	0	0	0	0	0.615384615384615	0.714285714285714	0	0.388888888888889	0	0.909090909090909	0.363636363636364	0.230769230769231	0.538461538461538	0	0	0.5	0.142857142857143	0	0.461538461538462	0.636363636363636	0	0.538461538461538	0.272727272727273
chr5:87661949	0.615384615384615	0.636363636363636	0.6	0.0769230769230769	0.578947368421053	0.473684210526316	0.65	0.6	0	0.0714285714285714	0.619047619047619	0.2	0.863636363636364	0.458333333333333	0.647058823529412	0.481481481481481	0.714285714285714	0.533333333333333	0.7	0.318181818181818	0.352941176470588	0.458333333333333	0.756756756756757	0.166666666666667	0.666666666666667	0.4375
chr5:87662062	0.642857142857143	0.294117647058824	0	0	0.8125	0.35	0.75	0.266666666666667	0	0	0.533333333333333	0.117647058823529	0.869565217391304	0.4375	0.666666666666667	0.153846153846154	0.823529411764706	0.454545454545455	0.705882352941177	0.111111111111111	0.388888888888889	0.363636363636364	0.633333333333333	0.15	0.5	0.692307692307692
chr5:111513381	0.181818181818182	0.0909090909090909	0	0	0.0769230769230769	0	0.583333333333333	0.142857142857143	0.333333333333333	0	0.136363636363636	0.363636363636364	0	0	0	0.181818181818182	0.105263157894737	0	0	0.0625	0.0833333333333333	0.0714285714285714	0.272727272727273	0	0.2	0.384615384615385
chr5:111513406	0.333333333333333	0.153846153846154	0	0	0.0909090909090909	0	0.416666666666667	0.0833333333333333	0.571428571428571	0	0.238095238095238	0.0833333333333333	0	0	0.153846153846154	0.0909090909090909	0.277777777777778	0	0.0833333333333333	0.0588235294117647	0.181818181818182	0.133333333333333	0.25	0	0.315789473684211	0.538461538461538
chr5:111513420	0.214285714285714	0.25	0.230769230769231	0	0.25	0	0.571428571428571	0.307692307692308	0.642857142857143	0	0.238095238095238	0.363636363636364	0.363636363636364	0	0.0714285714285714	0.0909090909090909	0.428571428571429	0.153846153846154	0.333333333333333	0.117647058823529	0	0.142857142857143	0.25	0	0.315789473684211	0.384615384615385
chr5:111513508	0.875	0.238095238095238	0.85	0	0.846153846153846	0.461538461538462	0.785714285714286	0.333333333333333	0.727272727272727	0	0.8125	0.470588235294118	0.769230769230769	0.454545454545455	0.6875	0.666666666666667	0.821428571428571	0.4	0.666666666666667	0.227272727272727	0	0	0.647058823529412	0	0.642857142857143	0
chr5:111513509	0.866666666666667	0.533333333333333	0.705882352941177	0	0.909090909090909	0	0.818181818181818	0	0	0	0.923076923076923	0	0	0.75	0.454545454545455	0.692307692307692	0.692307692307692	0.454545454545455	0.933333333333333	0	0.785714285714286	0	0.814814814814815	0	1	0.470588235294118
chr5:111513523	0.75	0.227272727272727	0.75	0	0.615384615384615	0.384615384615385	0.666666666666667	0.3125	0	0	0.764705882352941	0.2	0.769230769230769	0.454545454545455	0.6	0	0.838709677419355	0.277777777777778	0.769230769230769	0.136363636363636	0	0.583333333333333	0.777777777777778	0	0.928571428571429	0
chr5:111513524	0.785714285714286	0.4375	0.55	0	0.916666666666667	0	0	0	0	0	0.785714285714286	0	0	0.384615384615385	0.461538461538462	0.428571428571429	0.538461538461538	0	0.666666666666667	0	0.666666666666667	0	0.703703703703704	0	0	0.411764705882353
chr5:111513572	0.80952380952381	0.304347826086957	0.869565217391304	0	0.846153846153846	0	1	0.318181818181818	0	0	0.777777777777778	0.25	0	0	0.75	0.545454545454545	0.857142857142857	0.588235294117647	0	0.375	0	0	0.736842105263158	0	0.846153846153846	0
chr5:111513573	0.9375	0.5625	0.777777777777778	0	0	0	0.818181818181818	0	0	0	0.8	0	0	0.916666666666667	0.916666666666667	0.692307692307692	0.882352941176471	0	0.818181818181818	0	0.857142857142857	0	0.814814814814815	0	0	0.333333333333333
chr5:111513593	0.75	0.238095238095238	0.619047619047619	0	0.833333333333333	0	0	0.277777777777778	0	0	0.8125	0.266666666666667	0	0	0.434782608695652	0	0.617647058823529	0.421052631578947	0.272727272727273	0.142857142857143	0	0	0.444444444444444	0	0.769230769230769	0
chr5:121321791	0.882352941176471	0.0833333333333333	0	0	0.769230769230769	0.153846153846154	0.5	0.4375	0.588235294117647	0	0.766666666666667	0.227272727272727	0.916666666666667	0	0.64	0.421052631578947	0.8	0.448275862068966	0.592592592592593	0.2	0.548387096774194	0.210526315789474	0.727272727272727	0	0.526315789473684	0.533333333333333
chr5:121321792	0.789473684210526	0.117647058823529	0.8	0	0.666666666666667	0.294117647058824	0.428571428571429	0.166666666666667	0.846153846153846	0.181818181818182	0.764705882352941	0.133333333333333	0.785714285714286	0	0.619047619047619	0.5	0.590909090909091	0.461538461538462	0.636363636363636	0.105263157894737	0.529411764705882	0.631578947368421	0.470588235294118	0	0.833333333333333	0.555555555555556
chr5:123545499	0.866666666666667	0.941176470588235	1	0	0	0	0.928571428571429	0	1	1	1	1	0.954545454545455	0.933333333333333	0.857142857142857	0.9375	1	0.846153846153846	1	0.846153846153846	0.947368421052632	0	1	0.916666666666667	0.789473684210526	1
chr5:123545500	1	0.857142857142857	0	0	0.928571428571429	0.923076923076923	1	1	1	0	1	0	0.954545454545455	0.923076923076923	1	0	1	1	0.904761904761905	0.888888888888889	0.9375	0	1	0	0	0.962962962962963
chr5:128964221	0	0.25	0.555555555555556	0	0.5	0.285714285714286	0.75	0	0.384615384615385	0.0909090909090909	0.0769230769230769	0.0625	0	0	0.384615384615385	0	0.56	0.428571428571429	0.176470588235294	0.0666666666666667	0.357142857142857	0	0	0	0.363636363636364	0.833333333333333
chr5:141050517	0.833333333333333	0	0	0	0.545454545454545	0	0	0	0.8	0	0.533333333333333	0.642857142857143	0	0.272727272727273	0.642857142857143	0.6	0.9375	0.416666666666667	0	0	0.8125	0	0	0.416666666666667	0	0.75
chr5:141050518	0.928571428571429	0.230769230769231	0.5	0.133333333333333	0.615384615384615	0	0.8125	0	0.636363636363636	0.266666666666667	0.833333333333333	0.571428571428571	0.958333333333333	0.333333333333333	0.882352941176471	0.266666666666667	0.769230769230769	0.35	0.705882352941177	0.4	0.705882352941177	0.5	0.611111111111111	0.153846153846154	0.916666666666667	0.571428571428571
chr5:141149204	0	0	0.285714285714286	0.181818181818182	0	0	0.307692307692308	0.166666666666667	0.611111111111111	0.117647058823529	0.666666666666667	0.166666666666667	0	0.5	0	0.133333333333333	0.454545454545455	0.25	0.411764705882353	0	0	0.363636363636364	0.333333333333333	0.230769230769231	0	0.333333333333333
chr5:141420832	0.125	0.785714285714286	0.153846153846154	0	0.44	0	0.235294117647059	0	0.4	0	0.388888888888889	0.588235294117647	0.0869565217391304	0.4375	0.416666666666667	0.444444444444444	0.1875	0.333333333333333	0.434782608695652	0.842105263157895	0.529411764705882	0.411764705882353	0.315789473684211	0.916666666666667	0.363636363636364	0.333333333333333
chr5:141420887	0.0714285714285714	0.533333333333333	0.266666666666667	0.833333333333333	0.434782608695652	0	0.214285714285714	0	0.416666666666667	0	0.230769230769231	0.631578947368421	0	0.571428571428571	0.15	0.266666666666667	0.125	0.352941176470588	0.333333333333333	0.8	0.571428571428571	0.222222222222222	0.263157894736842	0	0.363636363636364	0.357142857142857
chr5:141420908	0.166666666666667	0.733333333333333	0.214285714285714	0	0.45	0	0.214285714285714	0	0.454545454545455	0	0.636363636363636	0.666666666666667	0.0625	0.6	0.388888888888889	0.5	0.357142857142857	0.428571428571429	0.333333333333333	0.785714285714286	0.428571428571429	0.555555555555556	0.5625	0	0.473684210526316	0.230769230769231
chr5:141420929	0	0.642857142857143	0.363636363636364	0	0.75	0	0.533333333333333	0	0	0	0	0.8	0.666666666666667	0.642857142857143	0.444444444444444	0.5	0.8	0.785714285714286	0.727272727272727	0.75	0.75	0.588235294117647	0.8125	0	0.625	0.666666666666667
chr5:143405937	0.818181818181818	0.230769230769231	0	0	0	0	0	0	0	0	0.8	0.363636363636364	0	0	0.666666666666667	1	0.583333333333333	0.333333333333333	0.818181818181818	0.733333333333333	0.5625	0.333333333333333	0	0	0	0.5
chr5:143436242	0.875	0.423076923076923	0.529411764705882	0.166666666666667	0.8125	0.722222222222222	0.933333333333333	0.470588235294118	0.833333333333333	0.0833333333333333	0.777777777777778	0.555555555555556	0.75	0.9	0.64	0.5	0.884615384615385	0.571428571428571	0.846153846153846	0.210526315789474	0.708333333333333	0.6	0.857142857142857	0.25	0.916666666666667	0.666666666666667
chr5:143436243	0	0.555555555555556	0.6875	0	0.941176470588235	0.75	0	0.181818181818182	0.933333333333333	0	0.8125	0.642857142857143	0	0.785714285714286	0.916666666666667	0.45	0.647058823529412	0.533333333333333	0.714285714285714	0.166666666666667	0.769230769230769	0.777777777777778	0.692307692307692	0.25	0.91304347826087	0.941176470588235
chr5:143436433	0	0.5	0	0.142857142857143	0.75	0.5	0.9	0.266666666666667	0.95	0.454545454545455	0	0	0	0.615384615384615	0.705882352941177	0	0.833333333333333	0	0.923076923076923	0.45	0.681818181818182	0	0.85	0.0909090909090909	0	0.411764705882353
chr5:143436434	0.866666666666667	0.409090909090909	0.8	0	0	0.714285714285714	0	0.416666666666667	0.9375	0.642857142857143	0	0.545454545454545	0.785714285714286	0.428571428571429	0.833333333333333	0.466666666666667	0.882352941176471	0.636363636363636	0.782608695652174	0.25	0.764705882352941	0.761904761904762	0.894736842105263	0.263157894736842	0.933333333333333	0.5
chr5:143678906	0.875	0	0.7	0.230769230769231	1	0.333333333333333	0.8	0.363636363636364	0.6875	0.3125	0.9	0.454545454545455	1	0.75	0.6875	0	0.72	0.166666666666667	0.684210526315789	0.304347826086957	0.888888888888889	0	0.75	0	0.8	0.764705882352941
chr5:157180333	0.642857142857143	0.25	0	0	0.538461538461538	0	0.571428571428571	0.0833333333333333	0.5625	0.0769230769230769	0.727272727272727	0	0.636363636363636	0.454545454545455	0	0.6	0	0.272727272727273	0.642857142857143	0.307692307692308	0.611111111111111	0	0.461538461538462	0	0	0
chr5:158409986	0.722222222222222	0.222222222222222	0.727272727272727	0.266666666666667	0.5625	0.5	0.733333333333333	0.277777777777778	0.6875	0	0.8	0.105263157894737	0.86046511627907	0.533333333333333	0.535714285714286	0.323529411764706	0.588235294117647	0.476190476190476	0.6	0.2	0.821428571428571	0.176470588235294	0.666666666666667	0.0833333333333333	0.733333333333333	0.409090909090909
chr5:158410167	1	0.166666666666667	0.909090909090909	0	1	0.928571428571429	0	0.2	0.9375	0	1	0	1	0.636363636363636	0.823529411764706	0.454545454545455	0	0.769230769230769	0.764705882352941	0.0909090909090909	0.529411764705882	0.705882352941177	0.92	0.333333333333333	0.9375	0.733333333333333
chr5:158410168	0.91304347826087	0.526315789473684	0.8	0	1	0.533333333333333	0.956521739130435	0.272727272727273	0.875	0	0.966666666666667	0.333333333333333	0.933333333333333	0.588235294117647	0.826086956521739	0.357142857142857	0.931034482758621	0.533333333333333	0.814814814814815	0.208333333333333	0.791666666666667	0.75	0.962962962962963	0.357142857142857	1	0.631578947368421
chr5:158410578	0.916666666666667	0	0	0	0.909090909090909	0	0.846153846153846	0	0	0	0.8	0	0	0.615384615384615	0.764705882352941	0	1	0.583333333333333	0.916666666666667	0.526315789473684	0.941176470588235	0	0.904761904761905	0.176470588235294	0.833333333333333	0.909090909090909
chr5:158410628	0	0	0.307692307692308	0.272727272727273	0	0.384615384615385	0.727272727272727	0	0	0	0.818181818181818	0.272727272727273	0	0.333333333333333	0	0	0	0.538461538461538	0	0.222222222222222	0.588235294117647	0.727272727272727	0.75	0.214285714285714	0	0.625
chr5:158410629	0.714285714285714	0.466666666666667	0.6	0	0.866666666666667	0.454545454545455	0.583333333333333	0.4	0.545454545454545	0	0.607142857142857	0.166666666666667	0.785714285714286	0.5	0.461538461538462	0.333333333333333	0.866666666666667	0.357142857142857	0.75	0.25	0.466666666666667	0.5	0.620689655172414	0	0.769230769230769	0.5
chr5:164469604	0	0	0	0	0.523809523809524	0	0.470588235294118	0	0.4375	0	0.461538461538462	0.166666666666667	0	0	0.571428571428571	0.25	0.454545454545455	0	0.8	0.272727272727273	0.642857142857143	0.583333333333333	0.4375	0	0	0.5
chr5:164469605	0.538461538461538	0	0.428571428571429	0	0	0.166666666666667	0.916666666666667	0	0	0.0909090909090909	0.6	0.125	0	0	0.714285714285714	0.333333333333333	0.625	0.153846153846154	0.75	0.230769230769231	0.692307692307692	0.333333333333333	0.785714285714286	0.117647058823529	0.75	0
chr5:173579134	0.538461538461538	0.4375	0.705882352941177	0.153846153846154	0	0.583333333333333	0.625	0.0833333333333333	0.6	0.181818181818182	0.65	0.5625	1	0.478260869565217	0.681818181818182	0.444444444444444	0.823529411764706	0.230769230769231	0.85	0.285714285714286	0.666666666666667	0.461538461538462	0.611111111111111	0.307692307692308	0.72	0
chr5:180987897	0.8	0.294117647058824	0	0.45	0	0	0.869565217391304	0.357142857142857	0.789473684210526	0.25	0.625	0.909090909090909	0.857142857142857	0	0.684210526315789	0.473684210526316	0.866666666666667	0.363636363636364	0.923076923076923	0.2	0	0	0.8	0.75	0.541666666666667	0.4375
chr5:180987907	0.722222222222222	0.466666666666667	0	0.578947368421053	0	0	0.772727272727273	0.615384615384615	0.894736842105263	0.538461538461538	0.823529411764706	0.909090909090909	0.954545454545455	0.545454545454545	0.947368421052632	0.722222222222222	0.9375	0.583333333333333	0.846153846153846	0.222222222222222	0	0	0.91304347826087	0.6875	0.875	0.705882352941177
chr5:180987919	0.894736842105263	0.461538461538462	0	0.9375	0	0	1	0.769230769230769	1	0.5	0.933333333333333	0.833333333333333	0.954545454545455	0.583333333333333	0.888888888888889	0.8125	1	0.5	0.941176470588235	0.333333333333333	0	0	0.916666666666667	0.866666666666667	0.91304347826087	0.9375
chr6:10746880	0	0.333333333333333	0.571428571428571	0	0	0	0	0	0.642857142857143	0.333333333333333	0.785714285714286	0	0	0.4	0	0	0.8125	0.363636363636364	0.733333333333333	0	0.384615384615385	0.529411764705882	0.823529411764706	0.466666666666667	0.666666666666667	0.764705882352941
chr6:10746948	0	0.0909090909090909	0	0	0.916666666666667	0.538461538461538	0.631578947368421	0	0.714285714285714	0.461538461538462	0.923076923076923	0.727272727272727	0	0.529411764705882	0.866666666666667	0	0.833333333333333	0.733333333333333	0.866666666666667	0	0.666666666666667	0.652173913043478	0.875	0.411764705882353	0.75	0.833333333333333
chr6:10747104	0	0	0.583333333333333	0.384615384615385	0.307692307692308	0	0.428571428571429	0	0.727272727272727	0.133333333333333	0.636363636363636	0.0909090909090909	0	0.611111111111111	0.5625	0.0909090909090909	0.769230769230769	0.466666666666667	0	0.181818181818182	0	0	0	0	0.545454545454545	0.538461538461538
chr6:10747109	0	0	0.545454545454545	0.333333333333333	0.230769230769231	0.0833333333333333	0.466666666666667	0	0.75	0.117647058823529	0.5	0.0909090909090909	0	0.555555555555556	0.266666666666667	0.181818181818182	0.666666666666667	0.466666666666667	0	0.0909090909090909	0	0	0	0	0.583333333333333	0.384615384615385
chr6:18571318	0.642857142857143	0.375	0.923076923076923	0.5625	0.882352941176471	0.428571428571429	0.818181818181818	0	0.576923076923077	0	0.789473684210526	1	0.956521739130435	0.6	0.533333333333333	0.423076923076923	0.869565217391304	0.44	0.916666666666667	0.357142857142857	0.625	0.413793103448276	0.625	0	0.8	0.210526315789474
